Fri Nov 13 13:18:23.845600 2020;10.222.131.65;PHP Notice:  session_start(): A session had already been started - ignoring in /people/home/jwhiteley/public_html/header.php on line 1, referer: http://clabsql.clamv.jacobs-university.de/~jwhiteley/mainPage.php
Fri Nov 13 13:18:26.572243 2020;10.222.131.65;PHP Notice:  session_start(): A session had already been started - ignoring in /people/home/jwhiteley/public_html/header.php on line 1, referer: http://clabsql.clamv.jacobs-university.de/~jwhiteley/searchResultPage.php
Fri Nov 13 13:18:29.493868 2020;10.222.131.65;PHP Notice:  session_start(): A session had already been started - ignoring in /people/home/jwhiteley/public_html/header.php on line 1, referer: http://clabsql.clamv.jacobs-university.de/~jwhiteley/mainPage.php
Fri Nov 13 13:18:53.464745 2020;10.222.131.65;PHP Notice:  session_start(): A session had already been started - ignoring in /people/home/jwhiteley/public_html/header.php on line 1, referer: http://clabsql.clamv.jacobs-university.de/~jwhiteley/mainPage.php?active=1
Fri Nov 13 13:18:53.481092 2020;10.222.131.65;PHP Notice:  session_start(): A session had already been started - ignoring in /people/home/jwhiteley/public_html/header.php on line 1, referer: http://clabsql.clamv.jacobs-university.de/~jwhiteley/mainPage.php?active=1
Fri Nov 13 13:19:00.985148 2020;10.222.131.65;PHP Notice:  session_start(): A session had already been started - ignoring in /people/home/jwhiteley/public_html/header.php on line 1, referer: http://clabsql.clamv.jacobs-university.de/~jwhiteley/mainPage.php
Fri Nov 13 13:19:03.785821 2020;10.222.131.65;PHP Notice:  session_start(): A session had already been started - ignoring in /people/home/jwhiteley/public_html/header.php on line 1, referer: http://clabsql.clamv.jacobs-university.de/~jwhiteley/mainPage.php?active=1
Fri Nov 13 13:19:19.541271 2020;10.222.131.65;PHP Notice:  session_start(): A session had already been started - ignoring in /people/home/jwhiteley/public_html/header.php on line 1, referer: http://clabsql.clamv.jacobs-university.de/~jwhiteley/mainPage.php?active=2
Fri Nov 13 13:19:19.581770 2020;10.222.131.65;PHP Notice:  session_start(): A session had already been started - ignoring in /people/home/jwhiteley/public_html/header.php on line 1, referer: http://clabsql.clamv.jacobs-university.de/~jwhiteley/mainPage.php?active=2
Fri Nov 13 13:19:22.304401 2020;10.222.131.65;PHP Notice:  session_start(): A session had already been started - ignoring in /people/home/jwhiteley/public_html/header.php on line 1, referer: http://clabsql.clamv.jacobs-university.de/~jwhiteley/mainPage.php?active=1
Fri Nov 13 13:19:26.227564 2020;10.222.131.65;PHP Notice:  session_start(): A session had already been started - ignoring in /people/home/jwhiteley/public_html/header.php on line 1, referer: http://clabsql.clamv.jacobs-university.de/~jwhiteley/mainPage.php?active=2
Fri Nov 13 13:20:31.111541 2020;10.222.131.65;PHP Notice:  session_start(): A session had already been started - ignoring in /people/home/jwhiteley/public_html/header.php on line 1, referer: http://clabsql.clamv.jacobs-university.de/~jwhiteley/mainPage.php?active=0
Fri Nov 13 13:20:31.128483 2020;10.222.131.65;PHP Notice:  session_start(): A session had already been started - ignoring in /people/home/jwhiteley/public_html/header.php on line 1, referer: http://clabsql.clamv.jacobs-university.de/~jwhiteley/mainPage.php?active=0
Fri Nov 13 13:20:35.701507 2020;10.222.131.65;PHP Notice:  session_start(): A session had already been started - ignoring in /people/home/jwhiteley/public_html/header.php on line 1, referer: http://clabsql.clamv.jacobs-university.de/~jwhiteley/searchResultPage.php
